Country Name,Year,Population_Total,Population_Density,Population_65_Plus_Pct,Air_Transport_Passengers,Urban_Population_Pct,Healthcare_Access_Index,HDI,No_Improved_Water_Pct
Belgium,2005,10478617.0,345.452708271519,17.2201996099681,3340509.0,97.403,81.0,0.911,0.0
Belgium,2010,10895586.0,359.199090099891,17.1172634557158,7528586.30424955,97.651,83.0,0.921,0.0
Belgium,2015,11274196.0,371.680875614018,18.1637094668899,11473055.0,97.876,86.0,0.933,0.0
Belgium,2017,11375158.0,375.009329772855,18.584903433857,13676844.0,97.961,87.0,0.94,0.0
Belgium,2019,11488980.0,376.761985964452,19.029838081816,14279187.0,98.041,87.0,0.945,0.0
Belgium,2021,11586195.0,379.949990161999,19.4520520478909,5404284.479,98.117,86.0,0.948,0.0
Belize,2000,240799.0,10.5567295046032,3.96347160910137,1595268.0,45.398,47.0,0.671,11.482216
Belize,2005,279731.0,12.2635247698378,3.96917747617796,1892343.0,45.313,58.0,0.7,8.184959
Belize,2010,320245.0,14.0396755808856,3.98694749332542,143928.0,45.228,64.0,0.727,4.885849
Belize,2015,356333.0,15.6217886891714,4.07610297109726,935604.0,45.406,69.0,0.721,1.5964661
Belize,2017,373202.0,16.3613327487944,4.19438292718545,1285642.0,45.601,68.0,0.722,0.7647095
Belize,2019,385829.0,16.9149057430951,4.37513040120157,1278187.556,45.866,69.0,0.725,0.34996033
Belize,2021,395346.0,17.3321350284963,4.59849777347213,670361.821,46.201,68.0,0.713,0.3478012
Benin,2000,7221619.0,64.0441557289819,3.16257337862881,77273.0,38.333,21.0,0.415,30.894875
Benin,2005,8426144.0,74.7263568641362,3.06525755228356,46364.0,40.543,22.0,0.456,29.30513
Benin,2010,9797484.0,86.8879389854558,3.0637865803098,53012.8181818182,43.093,33.0,0.485,27.780731
Benin,2015,11360681.0,100.750984391628,3.03762600146945,112392.0,45.695,35.0,0.511,26.38028
Benin,2017,12039780.0,106.773501241575,3.02784602376455,899.0,46.768,34.0,0.507,25.853867
Benin,2019,12726755.0,112.865865555161,3.03327124628391,899.0,47.861,35.0,0.507,25.34745
Benin,2021,13413417.0,118.955454061724,3.04703492033387,899.0,48.972,38.0,0.506,24.861801
Bermuda,2000,61550.0,1139.81481481481,10.8382547664113,1595268.0,100.0,51.0,0.6865,0.005859375
Bermuda,2005,62711.0,1161.31481481481,12.2370875922884,1892343.0,100.0,61.0,0.716,0.043777466
Bermuda,2010,63725.0,1180.09259259259,13.4624286980879,1739616.94451345,100.0,68.0,0.747,0.08169556
Bermuda,2015,63464.0,1175.25925925926,16.1068960898784,2597649.0,100.0,76.0,0.767,0.09686279
Bermuda,2017,63578.0,1177.37037037037,17.16618039117,2670560.0,100.0,77.0,0.77,0.09686279
Bermuda,2019,64107.0,1187.16666666667,18.2327982903583,2033146.0,100.0,77.0,0.771,0.09686279
Bermuda,2021,64648.0,1197.18518518519,19.4445303799035,867755.4775,100.0,76.0,0.761,0.09686279
Bhutan,2000,596863.0,14.9965577889447,3.76166725027351,34425.0,25.418,35.0,0.652,15.638603
Bhutan,2005,661865.0,17.3640370438387,4.69219199369056,49092.0,30.965,37.0,0.692,10.165466
Bhutan,2010,701632.0,18.407324815699,5.11486078172033,181537.371716438,34.793,44.0,0.593,5.487068
Bhutan,2015,740618.0,19.4301230422121,5.63326843257928,162864.0,38.678,53.0,0.637,1.2742767
Bhutan,2017,754335.0,19.7759804949664,5.83666795035889,254643.0,40.167,56.0,0.656,0.26774597
Bhutan,2019,764824.0,20.0530676455165,5.92796512661737,276092.0,41.612,60.0,0.68,0.24245453
Bhutan,2021,775442.0,20.3314630309386,6.12663882446322,22380.0,43.008,60.0,0.691,0.21450043
Bolivia,2000,8606326.0,7.94454537062679,5.25496624546678,1756608.0,61.787,37.0,0.63,18.881454
Bolivia,2005,9360754.0,8.64096187575002,5.37399580065857,1892343.0,64.17,39.0,0.658,15.482964
Bolivia,2010,10182345.0,9.39937690390474,5.45220182580732,1781340.0,66.43,47.0,0.677,12.328079
Bolivia,2015,11014705.0,10.1677328533186,5.57956840423779,4115271.0,68.393,60.0,0.704,9.443344
Bolivia,2017,11344587.0,10.4722486845749,5.62693883757342,4053427.35,69.08,64.0,0.715,8.359802
Bolivia,2019,11671386.0,10.7739185821102,5.69637597867023,4066959.0,69.773,65.0,0.728,7.298996
Bolivia,2021,11937360.0,11.0194405981723,5.5207644538141,4311879.56,70.475,65.0,0.693,6.2606583
Bosnia and Herzegovina,2000,4159771.0,81.24552734375,10.9806993004303,69142.0,42.384,44.0,0.674,1.6010056
Bosnia and Herzegovina,2005,4096493.0,80.00962890625,13.487097378172,72864.0,43.965,61.0,0.698,0.9579315
Bosnia and Herzegovina,2010,3811472.0,74.4428125,15.1145036765984,56485.161815801,45.558,62.0,0.725,0.34148407
Bosnia and Herzegovina,2015,3518541.0,68.72150390625,17.2535174740777,7071.0,47.173,68.0,0.769,0.06008911
Bosnia and Herzegovina,2017,3428682.0,66.9664453125,18.338880896671,7071.0,47.876,70.0,0.78,0.06098175
Bosnia and Herzegovina,2019,3345533.0,65.34244140625,19.6456887437667,5375.0,48.626,67.0,0.788,0.061935425
Bosnia and Herzegovina,2021,3244907.0,63.37708984375,20.6776926615011,1593.0,49.425,66.0,0.783,0.06295776
Botswana,2000,1677382.0,2.95975508619625,3.34229074167639,163909.0,53.219,35.0,0.594,4.3560257
Botswana,2005,1839877.0,3.24647892294391,3.41925030858041,229987.0,55.944,48.0,0.616,3.944725
Botswana,2010,2033111.0,3.58744199177739,3.39858556630345,290195.0,62.412,54.0,0.652,3.3806992
Botswana,2015,2203273.0,3.88769431651757,3.56111112876162,226549.0,67.155,58.0,0.69,3.068039
Botswana,2017,2266747.0,3.99969473999965,3.71468452368085,223673.0,68.7,58.0,0.704,2.99263
Botswana,2019,2332083.0,4.11498067863004,3.84555352446718,254439.0,70.172,55.0,0.718,2.9361725
Botswana,2021,2401441.0,4.23736347114146,3.86903194145347,172017.0,71.56,55.0,0.7,2.8978577
Brazil,2000,174018282.0,20.8202162203552,5.15305600233732,31287784.0,81.192,68.0,0.69,5.92292
Brazil,2005,184688101.0,22.0967943824822,5.77510511688269,37661733.0,82.834,73.0,0.718,4.316658
Brazil,2010,193701929.0,23.175243415401,6.66688609315066,74627064.0,84.335,76.0,0.748,2.8902512
Brazil,2015,201675532.0,24.1292359304821,7.95680732355772,102039359.0,85.77,82.0,0.764,1.6169357
Brazil,2017,204703445.0,24.4915070817191,8.5916529152697,96395709.0,86.309,82.0,0.77,1.1492691
Brazil,2019,207455459.0,24.8207686159839,9.27307434876159,102917546.0,86.824,81.0,0.776,0.7037964
Brazil,2021,209550294.0,25.0714027283582,9.91109990998152,61896523.0,87.317,80.0,0.768,0.41059875
British Virgin Islands,2000,20241.0,134.94,4.58217029370353,1595268.0,41.774,51.0,0.6865,4.697258
British Virgin Islands,2005,23665.0,157.766666666667,4.90386646946968,1892343.0,43.21,61.0,0.716,2.7965775
British Virgin Islands,2010,27675.0,184.5,5.89149247529403,1739616.94451345,44.814,68.0,0.747,0.8958893
British Virgin Islands,2015,34498.0,229.986666666667,6.87006304804696,2597649.0,46.583,76.0,0.767,0.13562012
British Virgin Islands,2017,32699.0,217.993333333333,7.61644086975137,2670560.0,47.337,77.0,0.77,0.13562012
British Virgin Islands,2019,36395.0,242.633333333333,8.05066699638682,2033146.0,48.116,77.0,0.771,0.13562012
British Virgin Islands,2021,37809.0,252.06,8.57588701252331,867755.4775,48.92,76.0,0.761,0.13562012
Brunei,2000,319411.0,60.6092979127135,2.75115329285264,808000.0,71.164,49.0,0.792,0.099983215
Brunei,2005,352911.0,66.9660341555977,3.00260264287971,1079578.0,73.163,64.0,0.814,0.099983215
Brunei,2010,384952.0,73.0459203036053,3.40080919074431,999375.0,74.961,70.0,0.83,0.099975586
Brunei,2015,416750.0,79.0796963946869,3.94036719811974,1061148.0,76.663,75.0,0.839,0.09996033
Brunei,2017,427564.0,81.1316888045541,4.40308351498255,1168609.0,77.312,78.0,0.837,0.09996033
Brunei,2019,437810.0,83.0759013282732,4.97590847160694,1234455.0,77.942,77.0,0.835,0.0999527
Brunei,2021,447404.0,84.896394686907,5.61350101195006,280622.0,78.554,78.0,0.835,0.0999527
Bulgaria,2000,8170172.0,73.8513242339329,16.5832606245132,535246.0,68.899,56.0,0.733,0.1869812
Bulgaria,2005,7658972.0,70.4986377025037,17.3371204434747,653703.0,70.584,61.0,0.775,0.38747406
Bulgaria,2010,7395599.0,68.1245302137067,18.1472285711578,801840.0,72.302,65.0,0.799,0.57016754
