Unnamed: 0,Country Name,Country Code,Year,Population_Total,Population_Density,Population_65_Plus_Pct,Air_Transport_Passengers,Urban_Population_Pct,Healthcare_Access_Index,HDI,No_Improved_Water_Pct
7102,Greenland,GRL,2019,56225.0,0.136983798270191,8.58444476142928,,87.052,,,0.0
7104,Greenland,GRL,2021,56653.0,0.138026556218784,9.1860496239394,,87.507,,,0.0
7148,Grenada,GRD,2000,107451.0,316.032352941176,8.49131231910359,,35.698,50.0,,5.5590744
7153,Grenada,GRD,2005,109734.0,322.747058823529,9.19400917669466,,35.895,62.0,0.764,4.3833847
7158,Grenada,GRD,2010,111586.0,328.194117647059,9.63561737135483,,35.865,68.0,0.771,3.2077026
7163,Grenada,GRD,2015,114676.0,337.282352941176,10.0670584952388,,35.997,71.0,0.782,3.2098694
7165,Grenada,GRD,2017,115438.0,339.523529411765,10.363571787453,,36.164,73.0,0.784,3.2098694
7167,Grenada,GRD,2019,115981.0,341.120588235294,10.7581812616667,,36.396,74.0,0.789,
7169,Grenada,GRD,2021,116688.0,343.2,11.2278521692555,,36.694,70.0,0.782,
7236,Guam,GUM,2000,160065.0,296.416666666667,5.22225345953207,,93.129,,,0.5999985
7241,Guam,GUM,2005,164365.0,304.37962962963,6.08339341285124,,93.631,,,0.47699738
7246,Guam,GUM,2010,166522.0,308.374074074074,6.55230705944878,,94.099,,,0.35399628
7251,Guam,GUM,2015,164905.0,305.37962962963,8.54676494577164,,94.534,,,0.30480194
7253,Guam,GUM,2017,163490.0,302.759259259259,9.42748791975044,,94.699,,,0.30480194
7255,Guam,GUM,2019,161808.0,299.644444444444,10.3310713932562,,94.859,,,0.30480194
7257,Guam,GUM,2021,163730.0,303.203703703704,11.1937335857815,,95.015,,,0.30480194
7301,Guatemala,GTM,2000,11697592.0,109.160059723778,3.73815397220214,,45.332,40.0,0.563,13.030991
7306,Guatemala,GTM,2005,13087629.0,122.131662933931,3.78118923531486,,46.913,50.0,0.583,10.933823
7311,Guatemala,GTM,2010,14500112.0,135.312728630086,3.89839389177153,313892.0,48.403,58.0,0.623,8.922775
7316,Guatemala,GTM,2015,15971743.0,149.045754012691,4.15188561448804,93129.0,49.971,60.0,0.638,6.976822
7318,Guatemala,GTM,2017,16567357.0,154.603928704741,4.28938967150886,155524.0,50.68,58.0,0.647,6.2133713
7320,Guatemala,GTM,2019,17103803.0,159.609957073535,4.46874605807685,107350.0,51.439,61.0,0.653,5.4602737
7322,Guatemala,GTM,2021,17598650.0,164.227790220231,4.5768111594693,1766.181,52.245,59.0,0.639,4.7191315
7367,Guinea,GIN,2000,8428832.0,34.3025883118997,3.95906004290156,,30.869,16.0,0.359,35.86869
7372,Guinea,GIN,2005,9245844.0,37.6275598241901,3.8268705470874,,32.257,19.0,0.401,31.36322
7377,Guinea,GIN,2010,10396086.0,42.3086684030604,3.65047480369054,,33.678,26.0,0.43,26.915062
7382,Guinea,GIN,2015,11767070.0,47.8881246947745,3.50836699365263,,35.141,33.0,0.465,22.524208
7384,Guinea,GIN,2017,12385659.0,50.4055795214065,3.47770352792694,,35.793,36.0,0.482,20.77044
7386,Guinea,GIN,2019,13034346.0,53.0455233599219,3.45692449778455,,36.5,39.0,0.486,19.01564
7388,Guinea,GIN,2021,13710513.0,55.7973018069347,3.43128298700421,,37.264,40.0,0.49,17.260925
7432,Guinea-Bissau,GNB,2000,1234741.0,43.9097083926031,3.59018757382624,,36.243,19.0,,42.375618
7437,Guinea-Bissau,GNB,2005,1381585.0,49.1317567567568,3.1194956808681,,38.157,23.0,0.412,37.805004
7442,Guinea-Bissau,GNB,2010,1566347.0,55.702240398293,2.83925044682004,,40.111,29.0,0.452,33.278656
7447,Guinea-Bissau,GNB,2015,1786457.0,63.5297652916074,2.81952009466785,,42.123,37.0,0.481,28.793129
7449,Guinea-Bissau,GNB,2017,1877072.0,66.7522048364154,2.88896826785767,,42.945,38.0,0.491,27.01065
7451,Guinea-Bissau,GNB,2019,1967696.0,69.9749644381223,2.98298111090331,,43.777,36.0,0.501,25.235085
7453,Guinea-Bissau,GNB,2021,2058841.0,73.2162517780939,3.04676197754902,,44.617,37.0,0.502,23.467163
7497,Guyana,GUY,2000,764832.0,3.88535433070866,3.8441775448726,73256.0,28.694,45.0,0.567,9.635574
7502,Guyana,GUY,2005,760914.0,3.8654508509017,4.09599507960164,,27.822,59.0,0.61,7.8421555
7507,Guyana,GUY,2010,749256.0,3.80622809245618,4.61337339082143,273160.0,26.634,65.0,0.647,6.0465164
7512,Guyana,GUY,2015,758781.0,3.85461518923038,5.31233649761921,,26.441,75.0,0.683,4.181015
7514,Guyana,GUY,2017,768479.0,3.90388112776226,5.62383983416582,,26.538,77.0,0.696,3.4268036
7516,Guyana,GUY,2019,807665.0,4.10294640589281,5.79881510279633,28697.0,26.689,77.0,0.709,2.6716003
7518,Guyana,GUY,2021,815482.0,3.86228095102775,6.08125010729851,7512.0,26.897,76.0,0.713,1.9920273
7562,Haiti,HTI,2000,8303151.0,301.275435413643,3.57857516983613,,35.6,27.0,0.497,36.803474
7567,Haiti,HTI,2005,9061273.0,328.783490566038,3.73855858884287,,42.638,33.0,0.516,32.618126
7572,Haiti,HTI,2010,9803294.0,355.70732946299,3.91455667860211,,47.509,42.0,0.452,29.37835
7577,Haiti,HTI,2015,10523242.0,381.830261248186,4.11116669706763,,52.427,51.0,0.552,26.214027
7579,Haiti,HTI,2017,10817754.0,392.516473149492,4.2310954750866,,54.346,53.0,0.559,24.991898
7581,Haiti,HTI,2019,11105163.0,402.944956458636,4.37038159637999,,56.192,53.0,0.56,23.810455
7583,Haiti,HTI,2021,11374586.0,412.720827285922,4.48425551488204,23119.0,57.964,54.0,0.548,23.176987
7856,Honduras,HND,2000,6577773.0,58.7878541424613,2.95559781065703,,45.458,42.0,0.558,14.513969
7861,Honduras,HND,2005,7478355.0,66.8366699436947,2.96412131839966,,48.585,52.0,0.578,11.646194
7866,Honduras,HND,2010,8365878.0,74.7687729019573,3.04945297131114,501520.0,51.885,58.0,0.596,8.914467
7871,Honduras,HND,2015,9237305.0,82.5570202877826,3.4226865952786,276689.0,55.165,65.0,0.61,6.3542023
7873,Honduras,HND,2017,9588137.0,85.6925283760837,3.6514707524241,248964.0,56.457,65.0,0.618,5.3792725
7875,Honduras,HND,2019,9943633.0,88.8697202609706,3.88983564207188,321243.0,57.73,66.0,0.632,4.4326324
7877,Honduras,HND,2021,10289877.0,91.9642237912235,4.0706416641638,271314.0,58.982,64.0,0.628,3.5138626
8051,Hungary,HUN,2000,10210971.0,113.936297701406,14.9079600272781,2197521.0,64.575,70.0,0.781,0.03542328
8056,Hungary,HUN,2005,10087065.0,112.566287244727,15.5256869215135,2735214.0,66.365,72.0,0.816,0.03363037
8061,Hungary,HUN,2010,10000023.0,110.460874848117,16.4983294883917,12477063.1762511,68.911,73.0,0.838,0.031066895
8066,Hungary,HUN,2015,9797755.0,107.360891957046,18.0559904650891,20043787.0,70.5,78.0,0.847,0.029472351
8068,Hungary,HUN,2017,9726756.0,106.582905982906,18.7797493757284,26066294.0,71.062,79.0,0.853,0.028907776
8070,Hungary,HUN,2019,9694824.0,106.233004602235,19.6029229874294,39803373.0,71.644,79.0,0.861,0.0
8072,Hungary,HUN,2021,9630932.0,105.532895025203,20.4050134893418,20127200.0,72.245,79.0,0.852,0.0
8441,Iceland,ISL,2000,281205.0,2.80503740648379,11.5722767349261,1431818.0,92.401,78.0,0.902,0.0
8446,Iceland,ISL,2005,296734.0,2.95994014962594,11.7210095187722,1528929.0,93.037,83.0,0.935,0.0
8451,Iceland,ISL,2010,318041.0,3.17247880299252,12.1351655466781,1851416.84175507,93.574,85.0,0.935,0.0
8456,Iceland,ISL,2015,330815.0,3.29990024937656,13.679345765165,4134980.0,93.7,87.0,0.956,0.0
8458,Iceland,ISL,2017,343400.0,3.42543640897756,14.0228770869629,7242611.0,93.773,87.0,0.962,0.0
8460,Iceland,ISL,2019,360563.0,3.5759496181692,14.299299000969,4656017.0,93.855,89.0,0.969,0.0
8462,Iceland,ISL,2021,372520.0,3.69453535654071,14.8686344991929,1499034.0,93.944,89.0,0.967,0.0
8506,India,IND,2000,1057922733.0,355.82076254797,4.41058746962383,17299483.0,27.667,30.0,0.501,15.926102
8511,India,IND,2005,1154676322.0,388.36277600826,4.67467509912271,27879461.0,29.235,34.0,0.547,12.727676
8516,India,IND,2010,1243481564.0,418.231449722352,4.94044719106105,64374253.8038964,30.93,49.0,0.59,9.610359
8521,India,IND,2015,1328024498.0,446.666542669658,5.46921307827757,98927860.0,32.777,57.0,0.633,6.5839615
8523,India,IND,2017,1359657400.0,457.30592394028,5.8247052897296,139752424.0,33.6,60.0,0.649,5.400116
8525,India,IND,2019,1389030312.0,467.185182245332,6.22347304109804,167499116.0,34.472,64.0,0.651,4.2340393
8527,India,IND,2021,1414203896.0,475.652042419085,6.54579069268807,83964797.0,35.393,63.0,0.647,3.0874481
8571,Indonesia,IDN,2000,216077790.0,115.08687262286,5.01249966505118,9916365.0,42.002,29.0,0.6,24.124863
8576,Indonesia,IDN,2005,230871650.0,122.966345480392,5.53638742565404,26835524.0,45.942,34.0,0.638,19.310707
8581,Indonesia,IDN,2010,246305322.0,131.186593584406,5.88111754239724,59384361.605798,49.914,42.0,0.67,14.751907
8586,Indonesia,IDN,2015,261799249.0,139.438934572699,6.08184727833196,90095131.0,53.313,50.0,0.701,10.536804
8588,Indonesia,IDN,2017,267346658.0,142.393583234045,6.2384335097991,108393123.0,54.659,54.0,0.712,8.915527
8590,Indonesia,IDN,2019,272489381.0,145.132688936836,6.48567879421327,91323153.0,55.985,56.0,0.714,7.332184
8592,Indonesia,IDN,2021,276758053.0,146.235107708626,6.68701065764471,33549828.0,57.29,55.0,0.707,5.7860947
8636,Iran,IRN,2000,66418659.0,40.778665365063,4.19808912432273,8722145.0,64.042,50.0,0.71,3.6538162
8641,Iran,IRN,2005,71828455.0,44.1000853409956,4.68743550171029,12708354.0,67.558,50.0,0.746,2.7197876
8646,Iran,IRN,2010,77420842.0,47.5336096171321,5.1594491496266,18760850.3814854,70.626,54.0,0.778,1.9170074
8651,Iran,IRN,2015,82619362.0,50.7253137356025,6.00659988151446,13873256.0,73.358,68.0,0.788,1.2208328
8653,Iran,IRN,2017,85026754.0,52.4047790446841,6.50077915475875,26858178.78,74.394,72.0,0.793,0.9676819
8655,Iran,IRN,2019,87051648.0,53.6527876733436,7.01598841078797,21641449.393,75.391,75.0,0.787,0.72824097
8657,Iran,IRN,2021,88455488.0,54.518020338983,7.40518218273343,13695897.024,76.345,74.0,0.777,0.5018234
8701,Iraq,IRQ,2000,24424056.0,55.8430070649564,3.08035037259987,,68.496,52.0,0.592,17.8759
8706,Iraq,IRQ,2005,28407448.0,64.9506093239134,2.99116268749022,,68.766,53.0,0.609,13.458519
8711,Iraq,IRQ,2010,31045366.0,71.4803969423467,2.99874222774504,641129.0,69.103,53.0,0.65,9.07457
8716,Iraq,IRQ,2015,37560535.0,86.5194942505436,3.04510842357688,2142554.0,69.921,56.0,0.675,4.695732
8718,Iraq,IRQ,2017,39337353.0,90.6123378358457,3.15072288734421,1591490.01,70.278,57.0,0.681,2.9814682
8720,Iraq,IRQ,2019,41192171.0,94.8844148066247,3.31720320491488,5434292.0,70.678,58.0,0.693,1.2900848
8722,Iraq,IRQ,2021,43071211.0,99.2127035680556,3.38104730072539,1620013.0,71.119,59.0,0.687,0.74212646
8766,Ireland,IRL,2000,3805174.0,55.2355058789374,11.1884415470003,13983022.0,59.155,72.0,0.869,2.7883072
8771,Ireland,IRL,2005,4159914.0,60.3848744375091,11.0134951064717,42872544.0,60.477,76.0,0.905,3.1141663
8776,Ireland,IRL,2010,4560155.0,66.1947307301495,11.378359230371,84784226.0,61.542,77.0,0.915,3.4463959
8781,Ireland,IRL,2015,4701957.0,68.2531136594571,13.1102542122923,115928738.0,62.538,82.0,0.931,3.785019
8783,Ireland,IRL,2017,4827445.0,70.0746842792858,13.6720454120936,153944513.0,62.947,82.0,0.941,3.922554
8785,Ireland,IRL,2019,4976456.0,72.237712294963,14.2437778846663,170161848.0,63.405,82.0,0.947,3.9958954
8787,Ireland,IRL,2021,5110585.0,74.1847147626651,14.8535759354494,74065210.0,63.912,83.0,0.946,4.0041656
8896,Israel,ISR,2000,6289000.0,290.619223659889,9.72425912757915,4442967.0,91.203,72.0,0.839,0.0
8901,Israel,ISR,2005,6930100.0,320.244916820702,9.95144916787625,4392448.0,91.518,76.0,0.858,0.0
8906,Israel,ISR,2010,7623600.0,352.292051756007,9.89778832137184,5084798.0,91.826,79.0,0.889,0.0
8911,Israel,ISR,2015,8380100.0,387.250462107209,11.0178266647386,6331198.0,92.179,82.0,0.902,0.0
8913,Israel,ISR,2017,8713300.0,402.647874306839,11.4924645678713,6993888.0,92.336,84.0,0.908,0.0
8915,Israel,ISR,2019,9054000.0,418.391866913124,11.8854991652299,7068458.0,92.501,85.0,0.913,0.0
8917,Israel,ISR,2021,9371400.0,433.059149722736,12.1979895950145,2437207.0,92.674,85.0,0.918,0.0
8961,Italy,ITA,2000,56942108.0,192.555434569421,18.2167668390368,30418137.0,67.222,70.0,0.849,0.44293976
8966,Italy,ITA,2005,58166682.0,196.6964540542,19.6352354411702,36115764.0,67.738,76.0,0.876,0.31437683
8971,Italy,ITA,2010,59819407.0,202.285308976795,20.4589612100469,32645164.0,68.327,80.0,0.887,0.1858139
8976,Italy,ITA,2015,60229605.0,203.672434549131,22.0285256126439,28603919.0,69.565,83.0,0.889,0.082969666
8978,Italy,ITA,2017,60002252.0,202.903617635721,22.558669089969,26288001.0,70.144,84.0,0.897,0.082969666
8980,Italy,ITA,2019,59729081.0,201.980545589195,23.104171093177,27760301.0,70.736,85.0,0.906,0.082969666
8982,Italy,ITA,2021,59133173.0,199.965416259464,23.6619735523658,2449339.0,71.346,84.0,0.908,0.082969666
9026,Jamaica,JAM,2000,2607826.0,240.79649122807,6.06064208271564,1922123.0,51.814,48.0,0.659,6.339508
9031,Jamaica,JAM,2005,2687066.0,248.113204062789,5.70843918765657,1573785.0,52.811,59.0,0.687,5.596924
9036,Jamaica,JAM,2010,2748568.0,253.792059095106,5.98373516386263,0.0,53.743,66.0,0.708,4.8803864
9041,Jamaica,JAM,2015,2802534.0,258.775069252078,6.40393658025201,92836.0,54.833,74.0,0.713,4.175865
9043,Jamaica,JAM,2017,2815764.0,259.996675900277,6.6403659256184,151326.0,55.378,75.0,0.715,3.895424
9045,Jamaica,JAM,2019,2823271.0,260.689843028624,6.94823486657852,,55.985,77.0,0.716,3.6169968
9047,Jamaica,JAM,2021,2837682.0,262.020498614958,7.31190233999129,,56.652,74.0,0.703,3.5873032
9091,Japan,JPN,2000,126843000.0,347.991769547325,17.4418311728625,109123312.0,78.649,70.0,0.889,1.4958725
9096,Japan,JPN,2005,127773000.0,350.543209876543,20.2818997821341,102279015.0,85.978,76.0,0.9,1.4586563
9101,Japan,JPN,2010,128070000.0,351.358024691358,23.0980258847984,109617020.965748,90.812,80.0,0.907,1.2725983
9106,Japan,JPN,2015,127141000.0,348.809327846365,26.9230034152781,114128000.0,91.381,83.0,0.917,1.0865326
9108,Japan,JPN,2017,126972000.0,348.345679012346,27.9778213758677,123898000.0,91.535,84.0,0.92,1.0121078
9110,Japan,JPN,2019,126633000.0,347.415637860082,28.6287707536412,130233352.0,91.698,83.0,0.922,0.9376831
9112,Japan,JPN,2021,125681593.0,344.80546776406,29.2169970691602,45410146.0,91.867,83.0,0.922,0.86325836
9157,Jordan,JOR,2000,5386945.0,61.0487873980054,2.69514514301286,1281997.0,78.27,65.0,0.672,1.2241058
9162,Jordan,JOR,2005,6029587.0,68.3316749773345,3.13096045127465,1737165.0,79.485,68.0,0.713,1.1739273
9167,Jordan,JOR,2010,7297043.0,82.1924194638432,3.45401531455856,3077036.69608937,86.088,72.0,0.732,1.0309753
9172,Jordan,JOR,2015,9544729.0,107.509900878576,3.31858033894938,3065145.0,90.256,70.0,0.743,0.9354553
9174,Jordan,JOR,2017,10234226.0,115.276255913494,3.52500521290032,3381677.0,90.747,70.0,0.747,0.91807556
9176,Jordan,JOR,2019,10671891.0,120.187073450909,3.77701553656163,3478444.0,91.203,67.0,0.75,0.9014435
9178,Jordan,JOR,2021,11066356.0,124.629547041467,4.0065537381953,1695302.0,91.626,65.0,0.736,0.8899765
9222,Kazakhstan,KAZ,2000,15501103.0,5.74178723561877,6.69336584284892,461283.0,56.098,56.0,0.692,8.9356
9227,Kazakhstan,KAZ,2005,15968117.0,5.91477460458569,7.47120989504304,1160286.0,56.463,64.0,0.754,6.887535
9232,Kazakhstan,KAZ,2010,16836810.0,6.23654850538949,6.50426041202994,3098327.0,56.827,70.0,0.781,4.8520966
9237,Kazakhstan,KAZ,2015,18084169.0,6.69858465755454,6.76146357623621,5081632.0,57.191,77.0,0.819,3.1617584
9239,Kazakhstan,KAZ,2017,18651931.0,6.90889024706449,7.12369405612749,6903190.0,57.336,79.0,0.824,2.644371
9241,Kazakhstan,KAZ,2019,19209555.0,7.11544060451161,7.48037890518547,7656866.0,57.54,82.0,0.834,2.6317215
9243,Kazakhstan,KAZ,2021,19743603.0,7.31325813979331,7.77663023309373,8765001.0,57.821,80.0,0.816,2.6143112
9287,Kenya,KEN,2000,30642890.0,53.8406894612925,2.2276113643328,1554949.0,19.892,28.0,0.5,45.440414
9292,Kenya,KEN,2005,35796484.0,62.8957444565485,2.16746287149319,2424382.0,21.675,34.0,0.532,41.371693
9297,Kenya,KEN,2010,41598567.0,73.0902185753945,2.09128360228471,4039583.0,23.571,44.0,0.552,37.430607
9302,Kenya,KEN,2015,47088526.0,82.4529008736797,2.44316524157074,4569473.0,25.658,50.0,0.583,33.60784
9304,Kenya,KEN,2017,49197766.0,85.5601194522199,2.54036944015272,5109576.0,26.562,52.0,0.599,32.113144
9306,Kenya,KEN,2019,51202827.0,88.4453894988127,2.74689322576961,6417534.056,27.507,51.0,0.611,30.641075
9308,Kenya,KEN,2021,53219166.0,91.6187594501618,2.81860394823365,2459106.0,28.493,53.0,0.608,29.193993
9357,Kiribati,KIR,2000,88613.0,109.398765432099,3.41315608319321,,42.958,28.0,,38.58499
9362,Kiribati,KIR,2005,98035.0,121.030864197531,3.46354126821407,,43.551,32.0,0.588,35.22467
9367,Kiribati,KIR,2010,108704.0,134.202469135802,3.60244333235208,,47.39,41.0,0.6,30.894363
9372,Kiribati,KIR,2015,116815.0,144.216049382716,3.68403030432735,,51.619,45.0,0.623,26.359169
9374,Kiribati,KIR,2017,120275.0,148.487654320988,3.79299020158055,66567.0,53.262,47.0,0.63,24.533768
9376,Kiribati,KIR,2019,123921.0,152.988888888889,3.89281837952558,65846.852,54.835,48.0,0.635,22.71576
9378,Kiribati,KIR,2021,128377.0,158.49012345679,3.9574845961504,46390.423,56.335,48.0,0.631,20.90702
9619,Kuwait,KWT,2000,1954709.0,109.691863075196,1.54306855905406,2112523.0,99.0,74.0,0.778,0.0
9624,Kuwait,KWT,2005,2236788.0,125.521212121212,1.68719610441401,2433213.0,100.0,76.0,0.798,0.0
9629,Kuwait,KWT,2010,2943372.0,165.172390572391,1.81434793399338,4563082.0,100.0,74.0,0.812,0.0
9634,Kuwait,KWT,2015,3834574.0,215.183726150393,2.40886968522768,3752995.0,100.0,77.0,0.832,0.0
9636,Kuwait,KWT,2017,4154812.0,233.1544332211,2.91711681115618,5731748.0,100.0,78.0,0.838,0.0
9638,Kuwait,KWT,2019,4442316.0,249.288215488215,3.60361384527711,7385299.0,100.0,77.0,0.843,0.0
9640,Kuwait,KWT,2021,4360865.0,244.717452300786,3.42330541720944,2182888.0,100.0,78.0,0.839,0.0
9684,Kyrgyzstan,KGZ,2000,4898362.0,25.5389051094891,5.35707871543222,240954.0,,,,
9689,Kyrgyzstan,KGZ,2005,5162640.0,26.9167883211679,5.37543182551161,225923.0,,,,
9694,Kyrgyzstan,KGZ,2010,5467059.0,28.5039572471324,4.44815464913301,375602.0,,,,
9699,Kyrgyzstan,KGZ,2015,6040036.0,31.4913242961418,4.96654216127541,967629.0,,,,
9701,Kyrgyzstan,KGZ,2017,6306696.0,32.8816266944734,5.11917760176021,1122951.0,,,,
9703,Kyrgyzstan,KGZ,2019,6590211.0,34.3598070907195,5.17384800051124,867935.0,,,,
9705,Kyrgyzstan,KGZ,2021,6851224.0,35.7206673618352,5.11075579228056,171347.337,,,,
9837,Laos,LAO,2000,5431212.0,23.5321143847487,3.36713947392042,210847.0,21.977,25.0,0.473,53.285896
9842,Laos,LAO,2005,5869523.0,25.4312088388215,3.40602635001175,293442.0,27.186,33.0,0.514,41.034855
9847,Laos,LAO,2010,6334194.0,27.4445147313691,3.78172029464206,443778.0,30.064,40.0,0.556,30.080544
9852,Laos,LAO,2015,6801645.0,29.4698656845754,4.13108857261085,1181188.0,33.108,47.0,0.604,19.487091
9854,Laos,LAO,2017,7018147.0,30.4079159445407,4.10222242423819,1196041.0,34.368,51.0,0.612,15.358971
9856,Laos,LAO,2019,7237636.0,31.3589081455806,4.17749001037701,979307.0,35.645,51.0,0.615,11.297203
9858,Laos,LAO,2021,7453194.0,32.2928682842288,4.31806848970176,157293.0,36.939,52.0,0.613,11.129074
10284,Latvia,LVA,2000,2367550.0,38.0469892490398,14.9901670493231,278396.0,68.067,52.0,0.764,1.5184555
10289,Latvia,LVA,2005,2238799.0,35.9779356228004,16.8562497223504,1032128.0,68.0,58.0,0.818,1.3127365
10294,Latvia,LVA,2010,2097555.0,33.7081170552975,18.2544494766261,3158051.0,67.841,65.0,0.833,1.0565643
10299,Latvia,LVA,2015,1977527.0,31.7792437366417,19.5243158412573,2527368.0,67.98,70.0,0.859,0.79228973
10301,Latvia,LVA,2017,1942248.0,31.2123033409935,20.0107948444194,3441024.0,68.075,75.0,0.87,0.6864395
10303,Latvia,LVA,2019,1913822.0,30.755491989008,20.4072272200842,4976410.0,68.222,76.0,0.88,0.5803604
10305,Latvia,LVA,2021,1884490.0,30.2826610959344,20.8461609037398,1598685.0,68.421,75.0,0.871,0.47446442
10437,Lebanon,LBN,2000,4329340.0,423.200391006843,5.11336660014767,805803.0,86.0,54.0,,8.848846
10442,Lebanon,LBN,2005,4671102.0,456.608211143695,5.55037119720357,1076258.0,86.627,63.0,0.71,6.4705505
10447,Lebanon,LBN,2010,5041288.0,492.794525904203,5.94432414890798,1893359.0,87.334,67.0,0.75,4.092247
10452,Lebanon,LBN,2015,6472469.0,632.694916911046,6.78958060672056,2591297.0,88.106,71.0,0.763,1.7139511
10454,Lebanon,LBN,2017,6160128.0,602.163049853372,7.8471502540207,2879528.0,88.429,73.0,0.772,0.76262665
10456,Lebanon,LBN,2019,5794594.0,566.431476050831,8.77970915650001,3164358.0,88.758,74.0,0.771,0.0
10458,Lebanon,LBN,2021,5718122.0,558.956207233627,9.3044717570272,1603134.0,89.093,73.0,0.733,0.0
10502,Lesotho,LSO,2000,2003913.0,66.0050395256917,4.52913874005508,,19.548,27.0,0.462,22.949417
10507,Lesotho,LSO,2005,1953076.0,64.3305665349144,4.69738504799608,,22.249,33.0,0.454,21.112549
10512,Lesotho,LSO,2010,1996251.0,65.7526679841897,4.23461278165922,,24.798,45.0,0.478,19.341362
10517,Lesotho,LSO,2015,2104611.0,69.321837944664,3.89919944844927,,26.908,54.0,0.517,17.68074
10519,Lesotho,LSO,2017,2157110.0,71.0510540184453,3.80087158261016,,27.73,56.0,0.531,17.028664
10521,Lesotho,LSO,2019,2209405.0,72.7735507246377,3.77981769304005,,28.585,53.0,0.541,16.376
10523,Lesotho,LSO,2021,2261542.0,74.4908432147563,3.78511652668843,,29.48,53.0,0.532,15.721909
10567,Liberia,LBR,2000,2928117.0,30.3998857973422,3.11799410986551,,44.331,20.0,0.443,34.259254
10572,Liberia,LBR,2005,3301015.0,34.2713351328904,3.21119461910876,,46.051,23.0,0.446,29.654625
10577,Liberia,LBR,2010,4058890.0,42.1396387043189,3.25799664440278,,47.813,33.0,0.467,25.128403
10582,Liberia,LBR,2015,4659431.0,48.3744912790698,3.18482020658746,,49.82,37.0,0.48,20.630554
10584,Liberia,LBR,2017,4848925.0,50.3418293189369,3.18765532439204,,50.697,40.0,0.491,18.842278
10586,Liberia,LBR,2019,5043721.0,52.3642130398671,3.21013029964686,,51.615,43.0,0.497,17.062561
10588,Liberia,LBR,2021,5259323.0,54.60260589701,3.23290659273066,,52.573,45.0,0.503,15.292923
10632,Libya,LBY,2000,5305021.0,3.01500448980984,3.68900484192194,600734.0,76.387,55.0,0.727,15.767929
10637,Libya,LBY,2005,5858798.0,3.32973277106516,3.93300810166181,0.0,77.08,59.0,0.747,11.418083
10642,Libya,LBY,2010,6497839.0,3.69291917205633,4.02770059399748,2928705.67985018,78.052,62.0,0.755,7.0682297
10647,Libya,LBY,2015,6531819.0,3.71223103765757,4.47813966690292,1430460.0,79.27,61.0,0.728,2.7183838
10649,Libya,LBY,2017,6738770.0,3.8298475737977,4.58721729538308,1186424.0,79.817,66.0,0.74,0.97844696
10651,Libya,LBY,2019,6951033.0,3.95048308080521,4.62502513115857,1367458.0,80.393,64.0,0.737,0.10847473
10653,Libya,LBY,2021,7135175.0,4.05513656978528,4.67219794889404,968476.425,80.994,62.0,0.729,0.10847473
10697,Liechtenstein,LIE,2000,32645.0,204.03125,10.4339685319965,,15.13,,0.882,0.0
10702,Liechtenstein,LIE,2005,34753.0,217.20625,11.4613510903561,,14.739,,0.903,0.0
10707,Liechtenstein,LIE,2010,36022.0,225.1375,13.8311318527161,,14.464,,0.914,0.0
10712,Liechtenstein,LIE,2015,37494.0,234.3375,16.370320855615,,14.303,,0.925,0.0
10714,Liechtenstein,LIE,2017,37962.0,237.2625,17.3749356019075,,14.315,,0.929,0.0
10716,Liechtenstein,LIE,2019,38563.0,241.01875,18.2791363163372,,14.371,,0.935,0.0
10718,Liechtenstein,LIE,2021,39182.0,244.8875,19.0797561725233,,14.471,,0.933,0.0
10762,Lithuania,LTU,2000,3499536.0,55.8317804722399,13.8409816929598,283836.0,66.986,51.0,0.778,10.330437
10767,Lithuania,LTU,2005,3322528.0,53.0077855775367,16.0506106831398,505409.0,66.635,57.0,0.828,8.086128
10772,Lithuania,LTU,2010,3097282.0,49.418141204627,17.6097771279808,81450.0,66.757,63.0,0.854,5.751259
10777,Lithuania,LTU,2015,2911109.0,46.4662250598563,18.8803013596424,1363946.0,67.23,70.0,0.869,3.3958588
10779,Lithuania,LTU,2017,2842639.0,45.3798470650213,19.504402571296,1069268.0,67.516,72.0,0.885,2.4579315
10781,Lithuania,LTU,2019,2811089.0,44.8912328329607,19.8571907989029,40944.0,67.855,75.0,0.894,1.9985275
10783,Lithuania,LTU,2021,2808380.0,44.8551349624661,19.9469849122603,11289.0,68.249,75.0,0.887,1.9740295
11186,Luxembourg,LUX,2000,436300.0,169.472433053922,14.0341524651339,870831.0,84.216,74.0,0.861,0.0
11191,Luxembourg,LUX,2005,465158.0,180.681774041935,14.1069293143962,851136.0,86.598,75.0,0.879,0.0
11196,Luxembourg,LUX,2010,506953.0,196.916246513832,13.9918409176011,786920.0,88.547,77.0,0.909,0.0
11201,Luxembourg,LUX,2015,569604.0,221.251835336342,14.1954152151927,1830972.0,90.179,84.0,0.913,0.0748291
11203,Luxembourg,LUX,2017,596336.0,231.635372078028,14.3068137144371,1901012.0,90.727,85.0,0.913,0.11038971
11205,Luxembourg,LUX,2019,620001.0,240.827591028798,14.4700667405182,2114417.0,91.223,86.0,0.916,0.123298645
11207,Luxembourg,LUX,2021,640064.0,248.62068161867,14.7153406197971,1081478.0,91.672,83.0,0.918,0.116989136
11381,Madagascar,MDG,2000,16516338.0,28.4010351824466,2.79742095372473,629409.0,27.121,17.0,0.443,61.10196
